7.724521160125732;70.18091225624084;53;2;28.5
7.718966722488403;68.64324569702148;53;2;28.5
7.756042242050171;69.15075063705444;53;2;28.5
7.700425863265991;70.33235836029053;53;2;28.5
7.695587635040283;69.78749775886536;53;2;28.5
7.696830749511719;69.78246641159058;53;2;28.5
7.58345103263855;69.62993860244751;53;2;28.5
7.797014474868774;69.84994459152222;53;2;28.5
7.773744583129883;69.28730416297913;53;2;28.5
7.73186469078064;68.03315687179565;53;2;28.5
7.686280250549316;69.37677264213562;53;2;28.5
7.697634220123291;69.6085307598114;53;2;28.5
7.693232774734497;69.27909970283508;53;2;28.5
7.683293342590332;69.83820700645447;53;2;28.5
7.674241065979004;69.19380402565002;53;2;28.5
7.767478704452515;69.20467901229858;53;2;28.5
7.70305609703064;68.74546074867249;53;2;28.5
7.744675636291504;69.15218377113342;53;2;28.5
7.6613664627075195;69.52477765083313;53;2;28.5
7.744532346725464;70.79289746284485;53;2;28.5
