25.20800280570984;18.773427486419678;25;2;22.0
25.250215768814087;18.417372226715088;25;2;22.0
25.336968898773193;18.49311590194702;25;2;22.0
25.188997268676758;18.4657461643219;25;2;22.0
24.893577575683594;18.695483446121216;25;2;22.0
25.372799158096313;18.60702657699585;25;2;22.0
26.07705330848694;22.919551849365234;25;2;22.0
30.974374532699585;22.586252450942993;25;2;22.0
30.180026054382324;22.552950620651245;25;2;22.0
30.234116554260254;22.20992398262024;25;2;22.0
31.113956451416016;22.063342571258545;25;2;22.0
31.02123737335205;22.201500177383423;25;2;22.0
30.849445819854736;22.246395587921143;25;2;22.0
30.542925596237183;22.653836250305176;25;2;22.0
30.757917404174805;22.44862699508667;25;2;22.0
30.638899087905884;22.05096459388733;25;2;22.0
30.936797857284546;21.801793813705444;25;2;22.0
29.545390844345093;22.375126123428345;25;2;22.0
31.09349536895752;22.123310327529907;25;2;22.0
30.301172494888306;21.87933039665222;25;2;22.0
