0.2853071689605713;0.6102564334869385;77;2;20.102160930633545;3.9709527492523193;PRE_drive_truck,PRE_unload_airplane;52.5
0.2868013381958008;0.6280720233917236;77;2;20.63306760787964;4.592132806777954;PRE_drive_truck,PRE_unload_airplane;52.5
0.28943777084350586;0.626457691192627;77;2;20.247318983078003;3.9755749702453613;PRE_drive_truck,PRE_unload_airplane;52.5
0.29344868659973145;0.6074910163879395;77;2;20.294023752212524;3.9727108478546143;PRE_drive_truck,PRE_unload_airplane;52.5
0.31130337715148926;0.6503069400787354;78;2;29.64352583885193;7.76800537109375;PRE_unload_truck,PRE_fly_airplane;58.0
0.29754185676574707;0.6041915416717529;78;2;31.92706036567688;8.120015859603882;PRE_unload_truck,PRE_fly_airplane;58.0
0.33556294441223145;0.6498425006866455;78;2;32.70252871513367;8.53278136253357;PRE_unload_truck,PRE_fly_airplane;58.0
0.6939120292663574;1.2318053245544434;65;3;53.322219133377075;27.91008162498474;PRE_drive,PRE_drop,PRE_drop;27.0
0.30202388763427734;0.28213953971862793;22;1;10.86549711227417;0.7430593967437744;PRE_calibrate_and_take_image;19.0
0.27396130561828613;0.2746708393096924;22;1;11.28661322593689;0.7454526424407959;PRE_calibrate_and_take_image;19.0
