0.43585896492004395;0.7483265399932861;54;2;107.1755301952362;12.426406621932983;PRE_unload,PRE_drop;26.0
0.431013822555542;0.7437801361083984;54;2;107.7241370677948;12.669160604476929;PRE_unload,PRE_drop;26.0
0.429058313369751;0.7424852848052979;54;2;107.75480675697327;12.619845390319824;PRE_unload,PRE_drop;26.0
0.4314687252044678;0.7558386325836182;54;2;104.89396905899048;12.70028305053711;PRE_unload,PRE_drop;26.0
0.43262243270874023;0.7520098686218262;54;2;107.7124228477478;12.412484407424927;PRE_unload,PRE_drop;26.0
0.4293067455291748;0.7476291656494141;54;2;109.84532713890076;12.787472486495972;PRE_unload,PRE_drop;26.0
0.5204241275787354;0.7613818645477295;54;2;108.03834915161133;12.398086786270142;PRE_unload,PRE_drop;26.0
0.4366433620452881;0.3816854953765869;35;1;9.975884437561035;1.4079370498657227;PRE_unload;29.0
0.4322476387023926;0.3681321144104004;35;1;10.273790121078491;1.409837007522583;PRE_unload;29.0
0.43886733055114746;0.43158602714538574;28;1;96.95709490776062;0.33803558349609375;PRE_drop;18.0
0.4435539245605469;0.4382975101470947;28;1;96.49738574028015;0.32922983169555664;PRE_drop;18.0
